#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:parvagr" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:parvagr" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:parvagr">
#                <taxonset id="TaxonSet.parvagr" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:parvagr" name="distribution" x="@birthRate.t:parvagr">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:parvagr" name="distribution">
#            <parameter id="kappa.s:parvagr" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@parvagr" id="treeLikelihood.parvagr" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:parvagr" useAmbiguities="true">
#            <siteModel id="SiteModel.s:parvagr" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:parvagr" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:parvagr" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:parvagr" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:parvagr" kappa="@kappa.s:parvagr" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:parvagr" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:parvagr" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:parvagr" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:parvagr" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
1188000	-5156.853844817718	-5612.155886664524	455.30204184680605	-5612.155886664524	0.08524847474101711	457.93097892276467	83.17655473299736	4.171123123880891	0.24401677995622434	0.2029555996352387	0.1688343757862331	0.3841932446223042
1189000	-5162.9300329496655	-5619.216210950592	456.2861780009261	-5619.216210950592	0.0855128211396398	458.99367600307926	94.37104022805363	4.4323135790392545	0.23648638576154601	0.2029555996352387	0.1763647699809114	0.3841932446223042
1190000	-5176.828701906246	-5626.548970749383	449.72026884313743	-5626.548970749383	0.09189940043286492	452.4277668452906	91.60371276991545	4.4323135790392545	0.23648638576154601	0.2029555996352387	0.1763647699809114	0.3841932446223042
1191000	-5170.5158809245195	-5622.277966908054	451.76208598353423	-5622.277966908054	0.08926662320447303	454.4695839856874	105.90501229626774	4.4323135790392545	0.23648638576154601	0.2029555996352387	0.1763647699809114	0.3841932446223042
1192000	-5170.980912263916	-5621.9054866572915	450.9245743933752	-5621.9054866572915	0.0932211184726107	453.6320723955284	87.34934214860591	4.4323135790392545	0.23648638576154601	0.2090094599899284	0.17031090962622172	0.3841932446223042
1193000	-5157.651947731672	-5604.885019332689	447.23307160101615	-5604.885019332689	0.09625410751347371	449.9405696031693	81.1345259160309	4.4323135790392545	0.24980436441220175	0.19569148133927267	0.17031090962622172	0.3841932446223042
1194000	-5167.3259980662115	-5616.193220942394	448.8672228761829	-5616.193220942394	0.08807985823277009	451.57472087833605	102.58592015763769	4.4323135790392545	0.25922994395264887	0.19569148133927267	0.17031090962622172	0.3747676650818571
1195000	-5165.716817129388	-5620.154976056899	454.4381589275108	-5620.154976056899	0.08640663588560503	457.14565692966397	110.57297955390082	4.4323135790392545	0.25922994395264887	0.19569148133927267	0.17031090962622172	0.3747676650818571
1196000	-5171.1597478240865	-5624.9589478786165	453.79920005452976	-5624.9589478786165	0.09196140207212535	456.43240815218303	90.50493596367296	4.185117853810467	0.25922994395264887	0.19569148133927267	0.17031090962622172	0.3747676650818571
1197000	-5173.2122244745115	-5629.788147646851	456.5759231723394	-5629.788147646851	0.09153665393800695	459.20913126999267	96.4281385213521	4.185117853810467	0.23003647911553016	0.22488494617639138	0.17031090962622172	0.3747676650818571
1198000	-5169.748438469352	-5622.000991621547	452.2525531521947	-5622.000991621547	0.08554495538350212	454.885761249848	84.72747299203371	4.185117853810467	0.23003647911553016	0.22488494617639138	0.17031090962622172	0.3747676650818571
1199000	-5171.814333141714	-5623.658377011381	451.84404386966725	-5623.658377011381	0.08587214358436898	454.4772519673205	87.0359997988718	4.185117853810467	0.25863008809543536	0.19629133719648617	0.17031090962622172	0.3747676650818571
1200000	-5177.547692181396	-5627.131432297373	449.5837401159768	-5627.131432297373	0.08848750982786922	452.2169482136301	94.42878968687873	4.185117853810467	0.25863008809543536	0.19629133719648617	0.17031090962622172	0.3747676650818571
1201000	-5161.624010109708	-5615.073164085286	453.4491539755781	-5615.073164085286	0.08896009807905209	456.08236207323137	84.19755573992984	4.185117853810467	0.25863008809543536	0.19629133719648617	0.17031090962622172	0.3747676650818571
1202000	-5169.74778171602	-5620.212906813031	450.46512509701137	-5620.212906813031	0.088975477110237	453.09833319466463	95.33936798843054	4.185117853810467	0.2605917383563793	0.19629133719648617	0.1585770260127938	0.38453989843434105
1203000	-5159.693330063087	-5613.130140153561	453.4368100904741	-5613.130140153561	0.0836957096836071	456.0700181881274	96.56505583787914	4.185117853810467	0.2605917383563793	0.19629133719648617	0.1585770260127938	0.38453989843434105
1204000	-5168.856704865302	-5628.352261334849	459.4955564695464	-5628.352261334849	0.08108287947052964	462.0353971212296	115.33782017762245	3.884442829442645	0.2605917383563793	0.19629133719648617	0.1585770260127938	0.38453989843434105
1205000	-5180.4704692667065	-5639.268102891798	458.7976336250914	-5639.268102891798	0.08443022034299495	461.3374742767746	101.58210819073305	3.884442829442645	0.2605917383563793	0.19629133719648617	0.1585770260127938	0.38453989843434105
1206000	-5180.037077016485	-5627.647219090366	447.61014207388143	-5627.647219090366	0.08927972685792371	450.14998272556466	75.32342313712027	3.884442829442645	0.2605917383563793	0.19629133719648617	0.1585770260127938	0.38453989843434105
1207000	-5172.388712015405	-5632.4876169049285	460.09890488952317	-5632.4876169049285	0.08363927005810497	462.5141900786021	85.27216106756508	3.4999867992676075	0.2605917383563793	0.19980548413872115	0.15506287907055882	0.38453989843434105
1208000	-5186.451781096966	-5644.7612202032615	458.30943910629463	-5644.7612202032615	0.08474585359755506	460.72472429537356	101.91632345054965	3.4999867992676075	0.2605917383563793	0.19980548413872115	0.15506287907055882	0.38453989843434105
1209000	-5197.241464637108	-5643.928866023274	446.6874013861658	-5643.928866023274	0.09109327935100181	449.18249311320017	96.346443712147	3.7441722174711374	0.2605917383563793	0.19980548413872115	0.15506287907055882	0.38453989843434105
1210000	-5193.474781016227	-5636.795733152359	443.3209521361323	-5636.795733152359	0.0935953670612284	445.81604386316667	97.36403201993195	3.7441722174711374	0.2605917383563793	0.19980548413872115	0.15506287907055882	0.38453989843434105
1211000	-5179.6389372398235	-5637.7723614570095	458.13342421718625	-5637.7723614570095	0.07846122084064269	460.6285159442206	91.49143430108707	3.7441722174711374	0.2665228106197134	0.2332238986535853	0.15506287907055882	0.3451904116561427
1212000	-5188.483764658883	-5638.558750729944	450.07498607106095	-5638.558750729944	0.08354563947890219	452.5700777980953	88.55593650286141	3.7441722174711374	0.2665228106197134	0.2332238986535853	0.15506287907055882	0.3451904116561427
1213000	-5183.675759547195	-5629.908502229135	446.23274268193916	-5629.908502229135	0.08633278002514709	448.72783440897354	100.22408596497577	3.7441722174711374	0.2665228106197134	0.2332238986535853	0.15506287907055882	0.3451904116561427
1214000	-5177.534302811333	-5627.032816479397	449.4985136680645	-5627.032816479397	0.0892140312680701	451.9936053950989	79.07310031513046	3.7441722174711374	0.2665228106197134	0.2332238986535853	0.15506287907055882	0.3451904116561427
1215000	-5181.907537331653	-5631.309955241	449.4024179093473	-5631.309955241	0.09105018571919016	451.9308782380666	89.00597730946745	3.8485376801923703	0.24957522935931242	0.2332238986535853	0.1720104603309598	0.3451904116561427
1216000	-5166.067695991104	-5618.607441186513	452.53974519540856	-5618.607441186513	0.08406294610524521	455.06820552412785	109.60519637111202	3.8485376801923703	0.24957522935931242	0.2332238986535853	0.1720104603309598	0.3451904116561427
1217000	-5167.7849615770865	-5629.159757052105	461.3747954750189	-5629.159757052105	0.08260004125616238	463.9032558037382	96.75352210817469	3.8485376801923703	0.24957522935931242	0.2332238986535853	0.1720104603309598	0.3451904116561427
1218000	-5175.154576131257	-5627.195088615827	452.0405124845706	-5627.195088615827	0.09006841850705975	454.50152515603946	92.47638766406051	3.638974114135332	0.24957522935931242	0.2332238986535853	0.14637560465744973	0.37082526732965276
1219000	-5177.5523006224785	-5625.957312860414	448.4050122379361	-5625.957312860414	0.09285221717314683	450.8660249094049	97.84929253241192	3.638974114135332	0.24957522935931242	0.2332238986535853	0.14637560465744973	0.37082526732965276
1220000	-5196.261092854981	-5638.043822284514	441.7827294295333	-5638.043822284514	0.09799419916643784	444.25206016835483	78.8970704011014	3.6645226469474594	0.25093581621150546	0.2332238986535853	0.14003421895371765	0.37580606618119183
1221000	-5170.8123032545955	-5620.3362963232885	449.5239930686932	-5620.3362963232885	0.08930813357370981	451.99332380751474	83.86264200360561	3.6645226469474594	0.25093581621150546	0.2332238986535853	0.14003421895371765	0.37580606618119183
1222000	-5166.880208223633	-5628.639588599946	461.75938037631323	-5628.639588599946	0.08462936331445162	464.2287111151348	97.83105578123661	3.6645226469474594	0.25093581621150546	0.2332238986535853	0.14003421895371765	0.37580606618119183
1223000	-5191.3723074156405	-5643.28586592453	451.9135585088894	-5643.28586592453	0.08917592995561975	454.382889247711	106.60737830501196	3.6645226469474594	0.28039382382369316	0.2077114105243119	0.14003421895371765	0.37186054669827756
1224000	-5182.367014696161	-5636.8673739657315	454.5003592695699	-5636.8673739657315	0.08580220384756199	456.96969000839147	97.32546873843171	3.6645226469474594	0.28039382382369316	0.2077114105243119	0.14003421895371765	0.37186054669827756
1225000	-5192.167646154227	-5638.253489455829	446.085843301602	-5638.253489455829	0.09028708438110059	448.55517404042354	93.62321080446691	3.6645226469474594	0.28039382382369316	0.2077114105243119	0.14003421895371765	0.37186054669827756
1226000	-5202.789811749042	-5652.5457738811365	449.7559621320938	-5652.5457738811365	0.08822871694238885	452.2252928709154	79.47406970675632	3.6645226469474594	0.28039382382369316	0.2077114105243119	0.14003421895371765	0.37186054669827756
1227000	-5180.986782058923	-5636.695643796902	455.7088617379789	-5636.695643796902	0.0849041545532142	458.17819247680046	97.30242288397835	3.6645226469474594	0.28039382382369316	0.2077114105243119	0.14003421895371765	0.37186054669827756
1228000	-5178.191338703054	-5633.078542859799	454.88720415674567	-5633.078542859799	0.08802997267778778	457.3565348955672	97.6870647004945	3.6645226469474594	0.28039382382369316	0.2077114105243119	0.14003421895371765	0.37186054669827756
1229000	-5189.558413393135	-5643.080444998277	453.52203160514216	-5643.080444998277	0.09168541647623481	455.9913623439637	94.7801269347835	3.6645226469474594	0.28039382382369316	0.2077114105243119	0.14003421895371765	0.37186054669827756
1230000	-5175.280519343106	-5632.963708988842	457.6831896457357	-5632.963708988842	0.08480392682466971	460.15252038455725	85.99654893974065	3.6645226469474594	0.28039382382369316	0.2077114105243119	0.14003421895371765	0.37186054669827756
1231000	-5182.809997313847	-5630.064114684506	447.2541173706596	-5630.064114684506	0.0898880537868342	449.8179027649509	75.36717697123044	3.9605113682337576	0.28039382382369316	0.2077114105243119	0.14003421895371765	0.37186054669827756
1232000	-5175.136774777199	-5621.179299081565	446.04252430436594	-5621.179299081565	0.09245575354289672	448.6063096986572	94.28527194838128	3.9605113682337576	0.28039382382369316	0.2077114105243119	0.14003421895371765	0.37186054669827756
1233000	-5173.892951060092	-5635.824957393097	461.93200633300484	-5635.824957393097	0.08127188408731104	464.4957917272961	97.3344779000088	3.9605113682337576	0.28039382382369316	0.2077114105243119	0.14003421895371765	0.37186054669827756
1234000	-5188.33852221957	-5637.519124263908	449.1806020443384	-5637.519124263908	0.08558590270922102	451.74438743862964	95.1111679762681	3.9605113682337576	0.24301737495591585	0.2077114105243119	0.17741066782149495	0.37186054669827756
1235000	-5182.414730922026	-5635.997171075916	453.5824401538899	-5635.997171075916	0.08314320751150144	456.1462255481811	96.64719454925486	3.9605113682337576	0.24301737495591585	0.2077114105243119	0.17741066782149495	0.37186054669827756
1236000	-5174.03138782197	-5625.845467684195	451.8140798622246	-5625.845467684195	0.08418775068847324	454.37786525651586	91.87710540540267	3.9605113682337576	0.24301737495591585	0.2077114105243119	0.17741066782149495	0.37186054669827756
1237000	-5168.7205387729755	-5623.4836240251725	454.76308525219696	-5623.4836240251725	0.08282315613546969	457.3268706464882	113.63459454237834	3.9605113682337576	0.24301737495591585	0.2077114105243119	0.17741066782149495	0.37186054669827756
1238000	-5183.336463412295	-5629.44846266647	446.1119992541741	-5629.44846266647	0.08873073062121208	448.67578464846537	85.40124474564897	3.9605113682337576	0.238321493535826	0.2077114105243119	0.17741066782149495	0.3765564281183674
1239000	-5177.593793752083	-5626.527123810595	448.93333005851247	-5626.527123810595	0.08878674886761681	451.4971154528037	82.99992284307069	3.9605113682337576	0.238321493535826	0.2077114105243119	0.17741066782149495	0.3765564281183674
1240000	-5167.119846196226	-5617.340103692191	450.22025749596537	-5617.340103692191	0.08828835948618725	452.7840428902566	81.95441713471489	3.9605113682337576	0.25782054475511185	0.2077114105243119	0.15791161660220912	0.3765564281183674
1241000	-5161.446733516206	-5616.405398314856	454.9586647986496	-5616.405398314856	0.08467616043988518	457.5224501929408	94.41889348050042	3.9605113682337576	0.25782054475511185	0.21959655490911595	0.15791161660220912	0.3646712837335634
1242000	-5159.416218657203	-5610.578357035896	451.16213837869356	-5610.578357035896	0.08478410486549318	453.61433335282516	105.4897718132209	3.6119809220970245	0.25782054475511185	0.21665164677296514	0.15791161660220912	0.36761619186971417
1243000	-5176.99869347032	-5623.032033343972	446.03333987365204	-5623.032033343972	0.0894253503422202	448.48553484778364	96.39819420198036	3.6119809220970245	0.25782054475511185	0.22553575836411413	0.15791161660220912	0.3587320802785652
1244000	-5180.2865552567355	-5627.460725942668	447.1741706859326	-5627.460725942668	0.08510149898469334	449.6263656600642	106.73300988271097	3.6119809220970245	0.23866441372175612	0.22553575836411413	0.15791161660220912	0.3778882113119209
1245000	-5171.754597118652	-5619.008919600293	447.2543224816407	-5619.008919600293	0.08581895285583738	449.86611335278803	86.45904991369665	4.115175078729598	0.23866441372175612	0.22553575836411413	0.15791161660220912	0.3778882113119209
1246000	-5152.451458928491	-5601.639939928823	449.1884810003324	-5601.639939928823	0.09128535574160332	451.868624947081	91.53512105469957	4.34045912958533	0.23866441372175612	0.22553575836411413	0.17134352533825511	0.3644563025758749
1247000	-5156.996864206475	-5606.517914153225	449.5210499467503	-5606.517914153225	0.0926765528373289	452.2011938934989	92.03018176134961	4.34045912958533	0.2708467997043494	0.19335337238152087	0.160800446931955	0.374999380982175
1248000	-5156.897699731196	-5604.741203191317	447.84350346012167	-5604.741203191317	0.09461311194438163	450.5174455272941	96.91829183375535	4.319769418224178	0.2708467997043494	0.19335337238152087	0.160800446931955	0.374999380982175
1249000	-5150.187137344734	-5611.027972828591	460.8408354838571	-5611.027972828591	0.08602824158956643	463.2368077106715	99.27429864930323	3.4420202265166733	0.2708467997043494	0.19335337238152087	0.160800446931955	0.374999380982175
1250000	-5171.115710027903	-5620.661219203086	449.5455091751824	-5620.661219203086	0.09006534867991502	451.9414814019968	105.86315840273632	3.4420202265166733	0.2708467997043494	0.19335337238152087	0.160800446931955	0.374999380982175
1251000	-5161.911093279488	-5616.790887109362	454.87979382987436	-5616.790887109362	0.08672970688847247	457.59966178341125	89.29479758792516	4.4741748578129545	0.2708467997043494	0.19335337238152087	0.160800446931955	0.374999380982175
1252000	-5174.534355258475	-5622.286807680196	447.75245242172076	-5622.286807680196	0.09295709256594156	450.47232037525765	77.51670972246518	4.4741748578129545	0.25593751677406706	0.20826265531180319	0.160800446931955	0.374999380982175
1253000	-5162.582916303004	-5613.952456571964	451.3695402689598	-5613.952456571964	0.09003783749210748	454.0894082224967	86.11326251119148	4.4741748578129545	0.25593751677406706	0.20826265531180319	0.160800446931955	0.374999380982175
1254000	-5151.001865089285	-5607.627377500703	456.6255124114176	-5607.627377500703	0.09535569046146196	459.0704173588758	109.21335334088815	3.589733937496742	0.25593751677406706	0.20826265531180319	0.160800446931955	0.374999380982175
1255000	-5155.1000215202175	-5601.495690118446	446.3956685982287	-5601.495690118446	0.0943608550557349	448.8405735456869	74.30594232441825	3.589733937496742	0.25593751677406706	0.20826265531180319	0.160800446931955	0.374999380982175
1256000	-5147.7523815865625	-5604.973393965392	457.2210123788295	-5604.973393965392	0.08725952591461854	459.6659173262877	91.4871871441872	3.589733937496742	0.25593751677406706	0.20826265531180319	0.160800446931955	0.374999380982175
1257000	-5157.694560747959	-5609.991555690913	452.2969949429539	-5609.991555690913	0.09146856829299779	454.74189989041207	98.32214202742655	3.589733937496742	0.25593751677406706	0.20826265531180319	0.160800446931955	0.374999380982175
1258000	-5157.35087174705	-5606.974667910121	449.6237961630707	-5606.974667910121	0.09251580488824859	452.0687011105289	87.26112029543206	3.589733937496742	0.25593751677406706	0.20826265531180319	0.160800446931955	0.374999380982175
1259000	-5145.61904061025	-5603.611328265676	457.9922876554261	-5603.611328265676	0.08799112235552907	460.43719260288424	96.87808278186313	3.589733937496742	0.25593751677406706	0.20826265531180319	0.160800446931955	0.374999380982175
1260000	-5156.418689649988	-5610.923176947639	454.50448729765117	-5610.923176947639	0.09045113274878021	456.9493922451093	83.17393640180758	3.589733937496742	0.22784838068071953	0.20826265531180319	0.160800446931955	0.4030885170755225
1261000	-5157.550930759337	-5607.475476176473	449.9245454171369	-5607.475476176473	0.09303084171287014	452.4881711248169	106.70097159690924	3.9600017125559184	0.2388013658071695	0.20826265531180319	0.149847461805505	0.4030885170755225
